societe,date_document,source_fichier,page,table_num,metric_code,row_label,numeric_values,confidence,source_text
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,primes acquises 1 88 812 376 <53 945 881> 1 34 866 495 129 421 579,"[88812376.0, -53945881.0, 3.486649512942158e+16]",1.0,prnv1 primes acquises 1 88 812 376 <53 945 881> 1 34 866 495 129 421 579
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,primes émises et acceptées 6.1 1 90 937 720 <55 141 892> 1 35 795 829 129 492 844,"[90937720.0, -55141892.0, 3.5795829129492844e+16]",1.0,prnv11 primes émises et acceptées 6.1 1 90 937 720 <55 141 892> 1 35 795 829 129 492 844
ASTREE,2025,ASTREE_2025_tables.csv,,,,variation de la provision pour primes non acquises < 2 125 344> 1 196 011 <929 334> <71 265>,"[-2125344.0, 1196011.0, -929334.0, -71265.0]",0.55,prnv12 variation de la provision pour primes non acquises < 2 125 344> 1 196 011 <929 334> <71 265>
ASTREE,2025,ASTREE_2025_tables.csv,,,,"produits de placements alloués, transférés de l'état de résultat 24 200 935 24 200 935 21 344 326","[24200935.0, 24200935.0, 21344326.0]",0.55,"prnt3 produits de placements alloués, transférés de l'état de résultat 24 200 935 24 200 935 21 344 326"
ASTREE,2025,ASTREE_2025_tables.csv,,,,autres produits techniques 152 288 152 288 16 581,"[152288152288.0, 16581.0]",0.5,prnv2 autres produits techniques 152 288 152 288 16 581
ASTREE,2025,ASTREE_2025_tables.csv,,,charge_sinistres,charges de sinistres <125 159 049> 1 0 413 261 <114 745 788> <112 685 892>,"[-125159049.0, 413261.0, -114745788.0, -112685892.0]",1.0,chnv1 charges de sinistres <125 159 049> 1 0 413 261 <114 745 788> <112 685 892>
ASTREE,2025,ASTREE_2025_tables.csv,,,,montants payés <119 690 100> 1 3 034 001 <106 656 099> <91 757 398>,"[-119690100.0, 3034001.0, -106656099.0, -91757398.0]",0.55,chnv11 montants payés <119 690 100> 1 3 034 001 <106 656 099> <91 757 398>
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,primes 8 6 777 149 <420 555> 8 6 356 595 76 303 157,"[6777149.0, -420555.0, 6356595.0, 76303157.0]",1.0,prv1 primes 8 6 777 149 <420 555> 8 6 356 595 76 303 157
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,émises et acceptées 6.1 8 6 777 149 <420 555> 8 6 356 595 76 303 157,"[6777149.0, -420555.0, 6356595.0, 76303157.0]",1.0,prv11primes émises et acceptées 6.1 8 6 777 149 <420 555> 8 6 356 595 76 303 157
ASTREE,2025,ASTREE_2025_tables.csv,,,,produits de placements 2 3 557 544 2 3 557 544 24 917 084,"[3557544.0, 3557544.0, 24917084.0]",0.55,prv2 produits de placements 2 3 557 544 2 3 557 544 24 917 084
ASTREE,2025,ASTREE_2025_tables.csv,,,,des placements 2 0 287 089 2 0 287 089 22 850 180,"[287089.0, 287089.0, 22850180.0]",0.55,prv21revenus des placements 2 0 287 089 2 0 287 089 22 850 180
ASTREE,2025,ASTREE_2025_tables.csv,,,,de correction de valeurs sur placements 1 215 910 1 215 910 1 215 283,"[1215910.0, 1215910.0, 1215283.0]",0.55,prv23reprise de correction de valeurs sur placements 1 215 910 1 215 910 1 215 283
ASTREE,2025,ASTREE_2025_tables.csv,,,,provenant de la réalisation des placements 2 054 545 2 054 545 851 621,"[2054545.0, 2054545851621.0]",0.5,prv24profits provenant de la réalisation des placements 2 054 545 2 054 545 851 621
ASTREE,2025,ASTREE_2025_tables.csv,,,,autres produits techniques,[4.0],0.45,prv4 autres produits techniques
ASTREE,2025,ASTREE_2025_tables.csv,,,charge_sinistres,charge de sinistres <43 056 905> 2 21 833 < 42 835 072> <163 651 462>,"[-43056905.0, 21833.0, -42835072.0, -163651462.0]",1.0,chv1 charge de sinistres <43 056 905> 2 21 833 < 42 835 072> <163 651 462>
ASTREE,2025,ASTREE_2025_tables.csv,,,,payés <43 283 588> 4 40 342 < 42 843 245> <163 420 948>,"[-43283588.0, 40342.0, -42843245.0, -163420948.0]",0.55,chv11montants payés <43 283 588> 4 40 342 < 42 843 245> <163 420 948>
ASTREE,2025,ASTREE_2025_tables.csv,,,,de la provision pour sinistres 2 26 683 <218 509> 8 173 <230 514>,"[26683.0, -218509.0, 8173.0, -230514.0]",0.55,chv12variation de la provision pour sinistres 2 26 683 <218 509> 8 173 <230 514>
ASTREE,2025,ASTREE_2025_tables.csv,,,provisions_techniques,variation des autres provisions techniques <37 425 356> < 412 342> < 37 837 699> 88 557 393,"[-37425356.0, -412342.0, -37837699.0, 88557393.0]",1.0,chv2 variation des autres provisions techniques <37 425 356> < 412 342> < 37 837 699> 88 557 393
ASTREE,2025,ASTREE_2025_tables.csv,,,ratio_sp,e12 variation des espèces reçues des cessionnaires e12 < 186 511> 2 934 674,"[-186511.0, 2934674.0]",0.95,e12 variation des espèces reçues des cessionnaires e12 < 186 511> 2 934 674
ASTREE,2025,ASTREE_2025_tables.csv,,,ratio_sp,les soldes de la réassurance non‐vie & vie se sont établis au 31/12/2025 respectivement à,[2025.0],0.9,les soldes de la réassurance non‐vie & vie se sont établis au 31/12/2025 respectivement à
ASTREE,2025,ASTREE_2025_tables.csv,,,ratio_sp,les autres charges techniques non‐vie & vie se sont élevées respectivement à 4 752 617 dt et,[4752617.0],0.9,les autres charges techniques non‐vie & vie se sont élevées respectivement à 4 752 617 dt et
ASTREE,2025,ASTREE_2025_tables.csv,,,ratio_sp,"les états financiers sont établis par référence aux dispositions de la loi 96‐112 du 30 décembre 1996,",[1996.0],0.9,"les états financiers sont établis par référence aux dispositions de la loi 96‐112 du 30 décembre 1996,"
ASTREE,2025,ASTREE_2025_tables.csv,,,provisions_techniques,norme comptable n°29 relative aux provisions techniques dans les entreprises d’assurances,[29.0],0.9,norme comptable n°29 relative aux provisions techniques dans les entreprises d’assurances
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,primes acquises 1 510 923 22 697 979 864 662 61 703 585 86 777 149,"[1510923.0, 22697979864662.0, 61703585.0, 86777149.0]",1.0,primes acquises 1 510 923 22 697 979 864 662 61 703 585 86 777 149
ASTREE,2025,ASTREE_2025_tables.csv,,,provisions_techniques,charges des provisions d'assurance vie et des autres provisions techniques -174 007 -1 356 923 401 518 -34 051 415 -35 180 827,"[-174007.0, -1356923401518.0, -34051415.0, -35180827.0]",1.0,charges des provisions d'assurance vie et des autres provisions techniques -174 007 -1 356 923 401 518 -34 051 415 -35 180 827
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,part des réassureurs dans les primes acquises - -420 555 0 - -420 555,"[-420555.0, -420555.0]",0.95,part des réassureurs dans les primes acquises - -420 555 0 - -420 555
ASTREE,2025,ASTREE_2025_tables.csv,,,provisions_techniques,provisions techniques brutes vie à la clôture 1 6 926 016 55 647 958 8 105 413 191 963 255 2 72 642 642,"[6926016.0, 55647958.0, 8105413191963255.0, 72642642.0]",1.0,provisions techniques brutes vie à la clôture 1 6 926 016 55 647 958 8 105 413 191 963 255 2 72 642 642
ASTREE,2025,ASTREE_2025_tables.csv,,,provisions_techniques,provisions techniques brutes vie à l'ouverture 1 5 431 110 53 916 132 7 719 606 158 385 294 2 35 452 142,"[5431110.0, 53916132.0, 7719606158385294.0, 35452142.0]",1.0,provisions techniques brutes vie à l'ouverture 1 5 431 110 53 916 132 7 719 606 158 385 294 2 35 452 142
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,primes émises 89 234 570 13 328 226 410 083 26 285 625 206 376 6 514 695 638 882 7 182 754 882 648 2 292 720 36 590 795 3 313 265 1 265 812 0 111 629 188 258 080 2 679 640 190 937 ,"[89234570.0, 13328226410083.0, 26285625206376.0, 6514695638882.0, 7182754882648.0, 2292720.0, 36590795.0, 3313265.0]",1.0,prnv11 primes émises 89 234 570 13 328 226 410 083 26 285 625 206 376 6 514 695 638 882 7 182 754 882 648 2 292 720 36 590 795 3 313 265 1 265 812 0 111 629 188 258 080 2 679 640 190 937 720
ASTREE,2025,ASTREE_2025_tables.csv,,,,variation des primes non acquises -2 271 280 -373 926 53 014 859 603 273 641 -61 556 123 190 -335 368 -738 121 848 -149 815 0 8 306 -1 753 081 -372 263 -2 125 344,"[-2271280.0, -373926.0, 5.301485960327364e+16, -61556123190.0, -335368.0, -738121848.0, -149815.0, 8306.0]",0.55,prnv12 variation des primes non acquises -2 271 280 -373 926 53 014 859 603 273 641 -61 556 123 190 -335 368 -738 121 848 -149 815 0 8 306 -1 753 081 -372 263 -2 125 344
ASTREE,2025,ASTREE_2025_tables.csv,,,,prestations et frais payés -61 918 255 -1 297 799 -14 772 -10 615 139 -15 750 -1 308 954 -97 795 -2 686 268 -2 957 -389 322 -39 819 652 -528 147 -116 017 -79 685 -2 118 -118 892 63,"[-61918255.0, -1297799.0, -14772.0, -10615139.0, -15750.0, -1308954.0, -97795.0, -2686268.0]",0.55,chnv11 prestations et frais payés -61 918 255 -1 297 799 -14 772 -10 615 139 -15 750 -1 308 954 -97 795 -2 686 268 -2 957 -389 322 -39 819 652 -528 147 -116 017 -79 685 -2 118 -118 892 630 -797 470 -119 690 100
ASTREE,2025,ASTREE_2025_tables.csv,,,,charges des provisions pour prestations diverses -10 490 020 509 619 1 962 1 379 697 -136 400 1 720 460 63 038 153 758 -293 -604 048 -948 132 -127 783 142 948 39 309 -8 295 886 267,"[-10490020509619.0, 1962.0, 1379697.0, -136400.0, 1720460.0, 63038153758.0, -604048.0, -948132.0]",0.55,chnv12 charges des provisions pour prestations diverses -10 490 020 509 619 1 962 1 379 697 -136 400 1 720 460 63 038 153 758 -293 -604 048 -948 132 -127 783 142 948 39 309 -8 295 886 267 207 -8 028 679
ASTREE,2025,ASTREE_2025_tables.csv,,,,", chnv42 frais d'acquisition -4 099 752 -1 514 614 -9 332 -2 388 250 109 843 -330 078 -414 542 -934 548 -68 115 -350 764 -1 221 786 -98 143 -135 092 0 -9 510 -11 464 685 -11 464 68","[-4099752.0, -1514614.0, -9332.0, -2388250109843.0, -330078.0, -414542.0, -934548.0, -68115.0]",0.55,"chnv41, chnv42 frais d'acquisition -4 099 752 -1 514 614 -9 332 -2 388 250 109 843 -330 078 -414 542 -934 548 -68 115 -350 764 -1 221 786 -98 143 -135 092 0 -9 510 -11 464 685 -11 464 685"
ASTREE,2025,ASTREE_2025_tables.csv,,,,",chnv5 autres charges de gestion nettes -13 088 863 -866 092 -81 079 -3 313 652 -36 316 -599 431 -444 522 -965 462 -60 347 -721 569 -2 221 985 -236 166 -271 704 0 -11 546 -22 918 7","[-13088863.0, -866092.0, -81079.0, -3313652.0, -36316.0, -599431.0, -444522.0, -965462.0]",0.55,"chnv43,chnv5 autres charges de gestion nettes -13 088 863 -866 092 -81 079 -3 313 652 -36 316 -599 431 -444 522 -965 462 -60 347 -721 569 -2 221 985 -236 166 -271 704 0 -11 546 -22 918 736 -651 266 -23 570 002"
ASTREE,2025,ASTREE_2025_tables.csv,,,,produits nets des placements 17 131 473 615 227 67 686 2 187 519 237 702 1 843 804 35 484 906 819 11 121 281 370 433 855 11 137 137 329 80 431 9 075 23 990 033 210 903 24 200 935,"[17131473615227.0, 67686.0, 2187519237702.0, 1843804.0, 35484906819.0, 1.1121281370433856e+16, 11137137329.0, 80431.0]",0.55,prnt3 produits nets des placements 17 131 473 615 227 67 686 2 187 519 237 702 1 843 804 35 484 906 819 11 121 281 370 433 855 11 137 137 329 80 431 9 075 23 990 033 210 903 24 200 935
ASTREE,2025,ASTREE_2025_tables.csv,,,,participation aux résultats -158 876 -1 196 543 0 -1 001 927 0 188 -6 450 -149 015 0 -124 506 -247 358 0 -9 525 -2 894 014 -97 915 -2 991 929,"[-158876.0, -1196543.0, -1001927.0, -6450.0, -149015.0, -124506.0, -247358.0, -9525.0]",0.55,chnv3 participation aux résultats -158 876 -1 196 543 0 -1 001 927 0 188 -6 450 -149 015 0 -124 506 -247 358 0 -9 525 -2 894 014 -97 915 -2 991 929
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,"chv11 chv12, chv21,chv22","[11.0, 11.0, 12.0, 21.0, 22.0]",1.0,"prv11 chv11 chv12, chv21,chv22"
ASTREE,2025,ASTREE_2025_tables.csv,,,primes_emises,prnv,[11.0],0.9,prnv11
ASTREE,2025,ASTREE_2025_tables.csv,,,,prnv,[12.0],0.45,prnv12
ASTREE,2025,ASTREE_2025_tables.csv,,,,chnv,[11.0],0.45,chnv11
ASTREE,2025,ASTREE_2025_tables.csv,,,provisions_techniques,", chnv2, chnv3","[12.0, 2.0, 3.0]",1.0,"chnv12, chnv2, chnv3"
ASTREE,2025,ASTREE_2025_tables.csv,2,1,ratio_sp,ac34créances pour espèces déposées auprès des entreprises cédantes a 3.4,"[34.0, 3.4]",0.95,ac34créances pour espèces déposées auprès des entreprises cédantes a 3.4
ASTREE,2025,ASTREE_2025_tables.csv,2,1,provisions_techniques,ac5 part des réassureurs dans les provisions techniques a 4,"[5.0, 4.0]",0.95,ac5 part des réassureurs dans les provisions techniques a 4
ASTREE,2025,ASTREE_2025_tables.csv,2,1,primes_emises,ac611primes acquises et non émises a 5.1.1,"[611.0, 5.1, 1.0]",1.0,ac611primes acquises et non émises a 5.1.1
ASTREE,2025,ASTREE_2025_tables.csv,4,1,primes_emises,primes acquises,[1.0],0.9,prnv1 primes acquises
ASTREE,2025,ASTREE_2025_tables.csv,4,1,primes_emises,primes émises et acceptées 6.1,"[11.0, 6.1]",0.95,prnv11 primes émises et acceptées 6.1
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,variation de la provision pour primes non acquises,[12.0],0.45,prnv12 variation de la provision pour primes non acquises
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,"produits de placements alloués, transférés de l'état de résultat",[3.0],0.45,"prnt3 produits de placements alloués, transférés de l'état de résultat"
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,autres produits techniques,[2.0],0.45,prnv2 autres produits techniques
ASTREE,2025,ASTREE_2025_tables.csv,4,1,charge_sinistres,charges de sinistres,[1.0],0.9,chnv1 charges de sinistres
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,montants payés,[11.0],0.45,chnv11 montants payés
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,variation de la provision pour sinistres,[12.0],0.45,chnv12 variation de la provision pour sinistres
ASTREE,2025,ASTREE_2025_tables.csv,4,1,provisions_techniques,variation des autres provisions techniques,[2.0],0.9,chnv2 variation des autres provisions techniques
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,participation aux bénéfices et ristournes,[3.0],0.45,chnv3 participation aux bénéfices et ristournes
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,frais d'exploitation,[4.0],0.45,chnv4 frais d'exploitation
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,frais d'acquisition,[41.0],0.45,chnv41 frais d'acquisition
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,variation du montant des frais d'acquisition reportés,[42.0],0.45,chnv42 variation du montant des frais d'acquisition reportés
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,frais d'administration,[43.0],0.45,chnv43 frais d'administration
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,commissions reçues des réassureurs,[44.0],0.45,chnv44 commissions reçues des réassureurs
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,autres charges techniques,[5.0],0.45,chnv5 autres charges techniques
ASTREE,2025,ASTREE_2025_tables.csv,4,1,,variation de la provision pour égalisation & équilibrage,[6.0],0.45,chnv6 variation de la provision pour égalisation & équilibrage
ASTREE,2025,ASTREE_2025_tables.csv,5,1,primes_emises,primes,[1.0],0.9,prv1 primes
ASTREE,2025,ASTREE_2025_tables.csv,5,1,primes_emises,émises et acceptées 6.1,"[11.0, 6.1]",0.95,prv11primes émises et acceptées 6.1
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,produits de placements,[2.0],0.45,prv2 produits de placements
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,des placements,[21.0],0.45,prv21revenus des placements
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,de correction de valeurs sur placements,[23.0],0.45,prv23reprise de correction de valeurs sur placements
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,provenant de la réalisation des placements,[24.0],0.45,prv24profits provenant de la réalisation des placements
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,autres produits techniques,[4.0],0.45,prv4 autres produits techniques
ASTREE,2025,ASTREE_2025_tables.csv,5,1,charge_sinistres,charge de sinistres,[1.0],0.9,chv1 charge de sinistres
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,payés,[11.0],0.45,chv11montants payés
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,de la provision pour sinistres,[12.0],0.45,chv12variation de la provision pour sinistres
ASTREE,2025,ASTREE_2025_tables.csv,5,1,provisions_techniques,variation des autres provisions techniques,[2.0],0.9,chv2 variation des autres provisions techniques
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,d'assurance vie,[21.0],0.45,chv21provisions d'assurance vie
ASTREE,2025,ASTREE_2025_tables.csv,5,1,provisions_techniques,provisions techniques,[22.0],0.9,chv22autres provisions techniques
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,participation aux bénéfices et ristournes,[3.0],0.45,chv3 participation aux bénéfices et ristournes
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,frais d'exploitation,[4.0],0.45,chv4 frais d'exploitation
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,d'acquisition,[41.0],0.45,chv41frais d'acquisition
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,du montant des frais d'acquisition reportés,[42.0],0.45,chv42variation du montant des frais d'acquisition reportés
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,d'administration,[43.0],0.45,chv43frais d'administration
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,reçues des réassureurs,[44.0],0.45,chv44commissions reçues des réassureurs
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,autres charges techniques,[5.0],0.45,chv5 autres charges techniques
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,charges des placements,[9.0],0.45,chv9 charges des placements
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,"de gestion des placements, y compris les charges d'intérêts",[91.0],0.45,"chv91charges de gestion des placements, y compris les charges d'intérêts"
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,de valeur sur placements,[92.0],0.45,chv92correction de valeur sur placements
ASTREE,2025,ASTREE_2025_tables.csv,5,1,,provenant de la réalisation des placements,[93.0],0.45,chv93pertes provenant de la réalisation des placements
ASTREE,2025,ASTREE_2025_tables.csv,8,1,ratio_sp,f5 augmentation/diminutions des ressources spéciales f5,"[5.0, 5.0]",0.95,f5 augmentation/diminutions des ressources spéciales f5
ASTREE,2025,ASTREE_2025_tables.csv,8,2,ratio_sp,e12 variation des espèces reçues des cessionnaires,[12.0],0.9,e12 variation des espèces reçues des cessionnaires
ASTREE,2025,ASTREE_2025_tables.csv,8,2,ratio_sp,f5 augmentation/diminutions des ressources spéciales,[5.0],0.9,f5 augmentation/diminutions des ressources spéciales
ASTREE,2025,ASTREE_2025_tables.csv,13,1,ratio_sp,"13 727 544 | 12 236 497 | transport et aviation | 4,92 | 4,78","[13727544.0, 12236497.0]",0.95,"13 727 544 | 12 236 497 | transport et aviation | 4,92 | 4,78"
ASTREE,2025,ASTREE_2025_tables.csv,13,1,ratio_sp,"6 899 601 | 6 645 910 | responsabilité civile | 2,48 | 2,6","[6899601.0, 6645910.0]",0.95,"6 899 601 | 6 645 910 | responsabilité civile | 2,48 | 2,6"
ASTREE,2025,ASTREE_2025_tables.csv,13,1,ratio_sp,"6 986 743 | 6 413 632 | risques spéciaux | 2,51 | 2,51","[6986743.0, 6413632.0]",0.95,"6 986 743 | 6 413 632 | risques spéciaux | 2,51 | 2,51"
ASTREE,2025,ASTREE_2025_tables.csv,13,2,ratio_sp,qui correspond à une progression de 9 %.,[9.0],0.9,qui correspond à une progression de 9 %.
ASTREE,2025,ASTREE_2025_tables.csv,19,4,primes_emises,primes acquises et non émises | 10 046 332 | ‐ | ‐ | 10 046 332,"[10046332.0, 10046332.0]",0.95,primes acquises et non émises | 10 046 332 | ‐ | ‐ | 10 046 332
ASTREE,2025,ASTREE_2025_tables.csv,27,5,provisions_techniques,pa 360‐ autres provisions techniques vie,[360.0],0.9,pa 360‐ autres provisions techniques vie
ASTREE,2025,ASTREE_2025_tables.csv,27,5,provisions_techniques,pa 361‐ autres provisions techniques non‐vie,[361.0],0.9,pa 361‐ autres provisions techniques non‐vie
ASTREE,2025,ASTREE_2025_tables.csv,30,1,primes_emises,primes émises et acceptées | 89 571 983 | 210 623 666,"[89571983.0, 210623666.0]",0.95,primes émises et acceptées | 89 571 983 | 210 623 666
ASTREE,2025,ASTREE_2025_tables.csv,30,1,primes_emises,921 202 | <15 096> | variation des primes acquises,"[921202.0, -15096.0]",0.95,921 202 | <15 096> | variation des primes acquises
ASTREE,2025,ASTREE_2025_tables.csv,30,1,primes_emises,primes émises et acceptées | 86 777 149 | 190 937 720,"[86777149.0, 190937720.0]",0.95,primes émises et acceptées | 86 777 149 | 190 937 720
ASTREE,2025,ASTREE_2025_tables.csv,34,4,ratio_sp,s’inspirant des principes des normes ifrs s1 & s2.,"[1.0, 2.0]",0.95,s’inspirant des principes des normes ifrs s1 & s2.
ASTREE,2025,ASTREE_2025_tables.csv,37,1,ratio_sp,1 599 218 1 599 218 481 992 378 165 68 323 35 504 462 970 668 0 140 922 636 119 934 260 318 215 717 845 66 010 000 132 530 491 2 537 221 | 45 224 45 224 161 027 85 426 0 75 601 403,"[1599218.0, 1.599218481992378e+18, 68323.0, 35504462970668.0, 1.4092263611993426e+29, 6.601000013253049e+16, 2537221.0, 45224.0]",1.0,1 599 218 1 599 218 481 992 378 165 68 323 35 504 462 970 668 0 140 922 636 119 934 260 318 215 717 845 66 010 000 132 530 491 2 537 221 | 45 224 45 224 161 027 85 426 0 75 601 403 049 098 0 140 514 890 48 237 564 204 846 428 046 18 900 000 192 331 587 2 432 165 | 8 923 548 8 923 548 10 794 634 9 257 868 1 527 038 9 728 715 302 109 21 954 495 296 611 9 095 818 25 781 365 121 049 313 418 393 505 1 627 883 1 544 942 112 762 000 258 956 2 537 221 | 0 0 16 665 335 0 16 522 006 416 142 912 | 163 111 
ASTREE,2025,ASTREE_2025_tables.csv,38,1,ratio_sp,créances pour espèces déposées auprès des entreprises cédantes | 2 537 221 | 2 537 221 | 2 537 221 | 0,"[2537221.0, 2537221.0, 2537221.0]",1.0,créances pour espèces déposées auprès des entreprises cédantes | 2 537 221 | 2 537 221 | 2 537 221 | 0
ASTREE,2025,ASTREE_2025_tables.csv,39,2,primes_emises,"total charges des sinistres primes acquises % sinistres / primes acquises | 87 782 983 142 746 007 61,50% | 92 446 262 148 506 651 62,25% | 118 327 033 162 304 840 72,90%","[8.7782983142746e+16, 9.244626214850666e+16, 1.1832703316230483e+17]",1.0,"total charges des sinistres primes acquises % sinistres / primes acquises | 87 782 983 142 746 007 61,50% | 92 446 262 148 506 651 62,25% | 118 327 033 162 304 840 72,90%"
ASTREE,2025,ASTREE_2025_tables.csv,39,3,primes_emises,"total charges des sinistres primes acquises % sinistres / primes acquises | 85 410 761 142 746 007 59,83% | 94 725 938 148 506 651 63,79% | 107 984 630 162 304 840 66,53% | 132 132","[8.5410761142746e+16, 9.472593814850666e+16, 1.0798463016230483e+17, 1.3213220017529976e+17]",1.0,"total charges des sinistres primes acquises % sinistres / primes acquises | 85 410 761 142 746 007 59,83% | 94 725 938 148 506 651 63,79% | 107 984 630 162 304 840 66,53% | 132 132 200 175 299 754 75,38%"
ASTREE,2025,ASTREE_2025_tables.csv,39,4,primes_emises,"total charges des sinistres primes acquises % sinistres / primes acquises | 83 614 413 142 746 007 58,58% | 91 966 661 148 506 651 61,93% | 112 751 090 162 304 840 69,47% | 121 013","[8.3614413142746e+16, 9.196666114850666e+16, 1.1275109016230483e+17, 1.2101309617529976e+17, 1.3008681718881238e+17]",1.0,"total charges des sinistres primes acquises % sinistres / primes acquises | 83 614 413 142 746 007 58,58% | 91 966 661 148 506 651 61,93% | 112 751 090 162 304 840 69,47% | 121 013 096 175 299 754 69,03% | 130 086 817 188 812 379 68,90%"
ASTREE,2025,ASTREE_2025_tables.csv,40,1,,+prv21 prnt11+prnt13+prnt14+prv21+prv23+prv24 prnt11+prv21,"[11.0, 21.0, 11.0, 13.0, 14.0, 21.0, 23.0, 24.0]",0.55,prnt11+prv21 prnt11+prnt13+prnt14+prv21+prv23+prv24 prnt11+prv21
ASTREE,2025,ASTREE_2025_tables.csv,40,1,,+chv91 chnt11+chnt12+chnt13+chv91+chv92+chv93,"[11.0, 91.0, 11.0, 12.0, 13.0, 91.0, 92.0, 93.0]",0.55,chnt11+chv91 chnt11+chnt12+chnt13+chv91+chv92+chv93
ASTREE,2025,ASTREE_2025_tables.csv,42,1,primes_emises,primes émises,[11.0],0.9,prnv11 primes émises
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,variation des primes non acquises,[12.0],0.45,prnv12 variation des primes non acquises
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,prestations et frais payés,[11.0],0.45,chnv11 prestations et frais payés
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,charges des provisions pour prestations diverses,[12.0],0.45,chnv12 charges des provisions pour prestations diverses
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,"solde de souscription : chnv41, chnv42 frais d'acquisition chnv43,chnv5 autres charges de gestion nettes","[41.0, 42.0, 43.0, 5.0]",0.55,"solde de souscription : chnv41, chnv42 frais d'acquisition chnv43,chnv5 autres charges de gestion nettes"
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,charges d'acquisition et de gestion nettes : prnt3 produits nets des placements chnv3 participation aux résultats,"[3.0, 3.0]",0.5,charges d'acquisition et de gestion nettes : prnt3 produits nets des placements chnv3 participation aux résultats
ASTREE,2025,ASTREE_2025_tables.csv,42,1,primes_emises,p p a a r r t t d d e e s s r r é é a a s s s s u u r r e e u u r r s s d d a a n n s s l l e e s s p p r r i i m m e e s s a no c n q u a is c e q s uises chnv11 part des réassure,"[11.0, 11.0]",0.95,prnv11 p p a a r r t t d d e e s s r r é é a a s s s s u u r r e e u u r r s s d d a a n n s s l l e e s s p p r r i i m m e e s s a no c n q u a is c e q s uises chnv11 part des réassureurs dans les prestations payées
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,", prnv12 part des réassureurs dans les charges de provisions chnv44 commissions reçues des réassureurs","[12.0, 12.0, 44.0]",0.55,"chnv12, prnv12 part des réassureurs dans les charges de provisions chnv44 commissions reçues des réassureurs"
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,", prnv12 part des réassureurs dans les charges de provisions -165 213 -112 083 -1 899 -2 210 260 56 583 -2 018 070 -52 699 1 176 601 -9 188 611 118 0 0 104 370 0 -2 620 739 -2 620 ","[-165213.0, -112083.0, -1899.0, -2210260.0, 56583.0, -2018070.0, -52699.0, 1176601.0]",0.55,"chnv12, prnv12 part des réassureurs dans les charges de provisions -165 213 -112 083 -1 899 -2 210 260 56 583 -2 018 070 -52 699 1 176 601 -9 188 611 118 0 0 104 370 0 -2 620 739 -2 620 739"
ASTREE,2025,ASTREE_2025_tables.csv,42,1,,commissions reçues des réassureurs 2 679 837 1 013 271 0 5 088 750 87 627 829 430 153 613 1 510 247 223 461 287 818 254 524 0 12 128 578 12 128 578,"[2679837.0, 1013271.0, 5088750.0, 8.762782943015362e+16, 1.5102472234612878e+24, 12128578.0, 12128578.0]",0.55,chnv44 commissions reçues des réassureurs 2 679 837 1 013 271 0 5 088 750 87 627 829 430 153 613 1 510 247 223 461 287 818 254 524 0 12 128 578 12 128 578
